Lemma,Word_Type,Category,Primary_subcategory,Alt_split
Rakete,s,style,exaggerating,"['Tatmensch(...)', 'Person, die die Initiative ergreift(...)', 'Person, die ein Team mitreißen kann(...)', 'energiegeladener Mensch(...)', 'lebensbejahende Persönlichkeit(...)', 'begeisterungsfähiger Mensch(...)', 'jemand, der zupackt(...)']"
reflektieren,v,style,exaggerating,"['überdenken', 'betrachten', 'reindenken(...)', 'sich gedanklich intensiv befassen(...)']"
Rockstar,s,style,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will(...)', 'Mensch, der Aufgaben engagiert angeht(...)', 'jemand, der mit dem Team gemeinsame Ziele umsetzt(...)', 'jemand, der mit dem Team Aufgaben anpackt(...)', 'jemand, der unternehmerisch denkt(...)', 'jemand, der Ziele mit Elan umsetzt(...)']"
Scherge,s,style,exaggerating,"['Verfechter~in~/~Verfechter', 'Verbündet~e~/~Verbündeter', 'Polizist~in~/~Polizist', 'Handlanger~in~/~Handlanger', 'Mitarbeitende', 'Verfechtende', 'Verbündete', 'Komplizen', 'Verfechter~innen~ und ~Verfechter', 'Polizist~innen~ und ~Polizisten', 'Handlanger~innen~ und ~Handlanger']"
Scorer,s,style,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will(...)', 'Mensch, der Aufgaben engagiert angeht(...)', 'jemand, der mit dem Team gemeinsame Ziele umsetzt(...)', 'jemand, der mit dem Team Aufgaben anpackt(...)', 'jemand, der unternehmerisch denkt(...)', 'jemand, der Ziele mit Elan umsetzt(...)']"
Selbstanlasser,s,style,exaggerating,"['Mensch, der gemeinsame Ziele mit Energie anpackt(...)', 'Person, die gern die Initiative ergreift(...)', 'jemand, den Meilensteine motivieren(...)']"
Spitzenleistung,s,style,exaggerating,"['Einsatz', 'Kompetenz', 'Meilenstein', 'Bravourstück', 'Ergebnis, das zum Geschäftserfolg beiträgt', 'erreichte Meilensteine', 'wiederholter Einsatz', 'Resultate, die zum Geschäftserfolg beitragen']"
Spitzenreiter,s,style,exaggerating,"['Spitzenreiter~in~/~Spitzenreiter', 'jemand, der gern auf Meilensteine hinarbeitet(...)', 'Mensch, der mit dem Team gemeinsame Ziele angeht(...)', 'Person, die mit dem Team (...) erreichen möchte', 'Person, die unternehmerisch denkt(...)', 'jemand, der Ziele mit Elan anpackt(...)', 'du bist engagiert in deinen Aufgaben(...)', 'Tatmenschen', 'Spitzenreiter~in~ und ~Spitzenreiter', 'Unternehmen, das im Markt Maßstäbe setzt(...)', 'wichtige Sache(...)', 'Ziel, das das Team inspiriert(...)', 'inspirierendes Teammitglied(...)', 'Mensch, der dem Team mit Rat und Tat zur Seite steht(...)', 'im Markt richtungweisendes Unternehmen(...)', 'Lieblings (...)']"
Spitzenunternehmen,s,style,exaggerating,"['Unternehmen, das technologischen Wandel gestaltet,', 'Unternehmen, das neue Technologien mit Bedacht und Kreativität einsetzt,', 'Unternehmen, das ausgewählte Technologien den Weg ebnet,', 'Unternehmen, die technologischen Wandel gestalten', 'Unternehmen, die neue Technologien mit Bedacht und Kreativität einsetzen,', 'Unternehmen, die ausgewählten Technologien den Weg ebnen']"
stilsicher,a,style,exaggerating,"['kultiviert', 'der Situation angemessen auftretend', 'Gepflogenheiten routiniert respektierend']"
Superstar,s,style,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will(...)', 'Mensch, der Aufgaben engagiert angeht(...)', 'jemand, der mit dem Team gemeinsame Ziele umsetzt(...)', 'jemand, der mit dem Team Aufgaben anpackt(...)', 'jemand, der unternehmerisch denkt(...)', 'jemand, der Ziele mit Elan umsetzt(...)', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen(...)', 'Menschen, die Aufgaben engagiert angehen(...)', 'Leute, die mit dem Team gemeinsame Ziele umsetzen(...)', 'alle, die mit dem Team Aufgaben engagiert anpacken(...)', 'Leute, die unternehmerisch denken(...)', 'alle, die Ziele mit Elan umsetzen(...)']"
Top-Performance,s,style,exaggerating,"['Engagement', 'erfreuliches Ergebnis', 'Kompetenz', 'Bravourstück', 'einen Meilenstein mit Leichtigkeit erreicht haben(...)']"
Top-Performer,s,style,exaggerating,"['Kümmerer', 'Tatmensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Team-Mentor~in~/~Team-Mentor', 'jemand mit Blick fürs große Ganze(...)', 'Mensch, dem Meilensteine am Herzen liegen(...)', 'Mensch, der Aufgaben konstruktiv und engagiert angeht(...)', 'jemand, der mit dem Team Ziele gemeinsam umsetzt(...)', 'jemand, der mit dem Team Aufgaben anpackt(...)', 'jemand, der unternehmerisch denkt(...)', 'jemand, der Ziele mit Elan umsetzt(...)', 'Tatmenschen', 'Mitdenkende', 'engagierte Mitarbeitende', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Leute mit Blick fürs große Ganze(...)', 'Menschen, denen Meilensteine am Herzen liegen(...)', 'Menschen, die Aufgaben konstruktiv und engagiert angehen(...)', 'Leute, die mit dem Team Ziele gemeinsam umsetzen(...)', 'alle, die mit dem Team Aufgaben engagiert anpacken(...)', 'Leute, die unternehmerisch denken(...)', 'alle, die Ziele mit Elan umsetzen(...)']"
Traumaufgabe,s,style,exaggerating,"['Aufgabe, die den eigenen Wünschen entspricht', 'Aufgabe, für die sich jemand mit Freude engagiert', 'Aufgabe, die inspiriert und motiviert']"
Traumjob,s,style,exaggerating,"['Job, der den persönlichen Wünschen entspricht', 'interessanter Job', 'gut bezahlter Job', 'Job in einem engagierten offenen Team']"
Treiber,s,style,exaggerating,"['Person, die den Takt vorgibt(...)', 'Person, die motiviert(...)', 'Person, die die Initiative ergreift(...)', 'Person, die dem Team hilft, gemeinsame Ziele zu erreichen(...)', 'Motivierende']"
überdurchschnittlich,a,style,exaggerating,"['viel', 'ausgesprochen', 'hochgradig', 'mehr als', 'zutiefst', 'mit Feuereifer']"
Überflieger,s,style,exaggerating,"['kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'Überflieger~in~/~Überflieger', 'jemand, der durch Kompetenz überrascht(...)', 'jemand, der Meilensteine leicht und kreativ umsetzt(...)', 'kompetenter Mensch', 'fähiger Mensch', 'tatkräftige Person', 'Tatmensch', 'schlussendlich', 'jemand, der durch Kompetenz überrascht(...)', 'jemand, der Meilensteine leicht und kreativ umsetzt(...)']"
übertreffen,v,style,exaggerating,"['kompetent und enthusiastisch umsetzen', 'mit Elan und Leichtigkeit erreichen', 'an Meilensteinen wachsen(...)']"
unwiderstehlich,a,style,exaggerating,"['einnehmend', 'interessant', 'einladend', 'effektiv', 'Kundenbedürfnisse identifiziert und bedient haben(...)']"
Weltherrschaft,s,style,exaggerating,"['tonangebende Rolle', 'einflussreiche Position', 'überwiegende Marktpräsenz', 'Position, die erlaubt, im Markt Maßstäbe zu setzen', 'Rolle, in der man Weg und Richtung weist']"
Weltmarktführer,s,style,exaggerating,"['Weltmarke', 'Unternehmen mit dem größten Weltmarktanteil nach Umsatz', 'Unternehmen mit dem größten Weltmarktanteil nach Stückzahl', 'multinationales Unternehmen, das den technologischen Wandel im Markt gestaltet']"
Weltspitze,s,style,exaggerating,"['tonangebende Rolle', 'einflussreiche Position', 'überwiegende Marktpräsenz', 'Position, die erlaubt, im Markt Maßstäbe zu setzen', 'Rolle, in der man Weg und Richtung weist']"
Wettkämpfer,s,style,exaggerating,"['Wettkampf', 'Wettkämpfer~in~/~Wettkämpfer', 'Mensch, der sein Team gern auf dem gemeinsamen Weg mitnimmt(...)', 'jemand, der ein faires Miteinander schätzt(...)', 'jemand, der Ziele zusammen mit dem Team erreichen will(...)', 'Wettkämpfer~innen~ und ~Wettkämpfer', 'Menschen, die ihr Team gern auf dem gemeinsamen Weg mitnehmen(...)', 'alle, die ein faires Miteinander schätzen(...)', 'Leute, die Ziele zusammen mit dem Team umsetzen wollen(...)']"
Winner-Typ,s,style,exaggerating,"['umsetzungsfreudiger Mensch(...)', 'Mensch, der gemeinsame Ziele motiviert anpackt(...)', 'jemand, der Freude am Erreichen von Meilensteinen hat(...)', 'jemand, der zusammen mit dem Team kontinuierlich Ziele umsetzt(...)', 'jemand, der gemeinsame Aufgaben mit Elan angeht(...)']"
aber,adv,style,filler,['-']
abermals,adv,style,filler,['-']
allein,adv,style,filler,['-']
allemal,adv,style,filler,['-']
allenfalls,adv,style,filler,['-']
allenthalben,adv,style,filler,['-']
allerdings,adv,style,filler,['-']
allesamt,adv,style,filler,['-']
allzu,adv,style,filler,['-']
also,adv,style,filler,['-']
andauernd,a,style,filler,['-']
andererseits,adv,style,filler,['-']
andernfalls,adv,style,filler,['-']
anscheinend,a,style,filler,['-']
auch,adv,style,filler,['-']
auffallend,a,style,filler,['-']
augenscheinlich,a,style,filler,['-']
ausdrücklich,a,style,filler,['-']
ausgerechnet,adv,style,filler,['-']
ausnahmslos,adv,style,filler,['-']
außerdem,adv,style,filler,['-']
beinahe,adv,style,filler,['-']
bekanntlich,adv,style,filler,['-']
bereits,adv,style,filler,['-']
besonders,adv,style,filler,['-']
bestenfalls,adv,style,filler,['-']
bloß,adv,style,filler,['-']
dabei,adv,style,filler,['-']
dadurch,adv,style,filler,['-']
dagegen,adv,style,filler,['-']
daher,adv,style,filler,['-']
damals,adv,style,filler,['-']
danach,adv,style,filler,['-']
demgegenüber,adv,style,filler,['-']
demgemäß,adv,style,filler,['-']
demnach,adv,style,filler,['-']
denn,adv,style,filler,['-']
dennoch,adv,style,filler,['-']
deshalb,adv,style,filler,['-']
deswegen,adv,style,filler,['-']
doch,adv,style,filler,['-']
durchaus,adv,style,filler,['-']
durchweg,adv,style,filler,['-']
eben,adv,style,filler,['-']
eigentlich,adv,style,filler,['-']
einerseits,adv,style,filler,['-']
einige,adv,style,filler,['-']
einigermaßen,adv,style,filler,['-']
einmal,adv,style,filler,['-']
ergo,adv,style,filler,['-']
erheblich,adv,style,filler,['-']
etliche,adv,style,filler,['-']
etwa,adv,style,filler,['-']
fast,adv,style,filler,['-']
folgendermaßen,adv,style,filler,['-']
folglich,adv,style,filler,['-']
förmlich,adv,style,filler,['-']
fortwährend,adv,style,filler,['-']
fraglos,adv,style,filler,['-']
freilich,adv,style,filler,['-']
ganz,adv,style,filler,['-']
gänzlich,adv,style,filler,['-']
gar,adv,style,filler,['-']
gelegentlich,adv,style,filler,['-']
gemeinhin,adv,style,filler,['-']
geradezu,adv,style,filler,['-']
gewiss,adv,style,filler,['-']
gewissermaßen,adv,style,filler,['-']
glatt,adv,style,filler,['-']
gleichsam,adv,style,filler,['-']
gleichwohl,adv,style,filler,['-']
glücklicherweise,adv,style,filler,['-']
gottseidank,adv,style,filler,['-']
größtenteils,adv,style,filler,['-']
halt,adv,style,filler,['-']
häufig,adv,style,filler,['-']
hingegen,adv,style,filler,['-']
hinlänglich,adv,style,filler,['-']
höchst,adv,style,filler,['-']
höchstens,adv,style,filler,['-']
immer,adv,style,filler,['-']
immerhin,adv,style,filler,['-']
immerzu,adv,style,filler,['-']
indessen,adv,style,filler,['-']
infolgedessen,adv,style,filler,['-']
insbesondere,adv,style,filler,['-']
inzwischen,adv,style,filler,['-']
irgend,adv,style,filler,['-']
irgendein,adv,style,filler,['-']
irgendjemand,adv,style,filler,['-']
irgendwann,adv,style,filler,['-']
irgendwie,adv,style,filler,['-']
irgendwo,adv,style,filler,['-']
je,adv,style,filler,['-']
jedenfalls,adv,style,filler,['-']
kaum,adv,style,filler,['-']
keinesfalls,adv,style,filler,['-']
keineswegs,adv,style,filler,['-']
längst,adv,style,filler,['-']
lediglich,adv,style,filler,['-']
leider,adv,style,filler,['-']
letztlich,adv,style,filler,['-']
mal,adv,style,filler,['-']
manchmal,adv,style,filler,['-']
mehrfach,adv,style,filler,['-']
meinetwegen,adv,style,filler,['-']
meist,adv,style,filler,['-']
meistens,adv,style,filler,['-']
meistenteils,adv,style,filler,['-']
mindestens,adv,style,filler,['-']
mithin,adv,style,filler,['-']
mitunter,adv,style,filler,['-']
möglicherweise,adv,style,filler,['-']
möglichst,adv,style,filler,['-']
nämlich,adv,style,filler,['-']
naturgemäß,adv,style,filler,['-']
natürlich,adv,style,filler,['-']
neuerdings,adv,style,filler,['-']
neuerlich,adv,style,filler,['-']
neulich,adv,style,filler,['-']
nichtsdestoweniger,adv,style,filler,['-']
niemals,adv,style,filler,['-']
nun,adv,style,filler,['-']
nur,adv,style,filler,['-']
offenbar,adv,style,filler,['-']
offenkundig,adv,style,filler,['-']
offensichtlich,adv,style,filler,['-']
oft,adv,style,filler,['-']
ohnedies,adv,style,filler,['-']
partout,adv,style,filler,['-']
plötzlich,adv,style,filler,['-']
quasi,adv,style,filler,['-']
recht,adv,style,filler,['-']
reichlich,adv,style,filler,['-']
reiflich,adv,style,filler,['-']
relativ,adv,style,filler,['-']
restlos,adv,style,filler,['-']
richtiggehend,adv,style,filler,['-']
rundheraus,adv,style,filler,['-']
rundum,adv,style,filler,['-']
sattsam,adv,style,filler,['-']
schlicht,adv,style,filler,['-']
schlichtweg,adv,style,filler,['-']
schließlich,adv,style,filler,['-']
schlussendlich,adv,style,filler,['-']
schon,adv,style,filler,['-']
sehr,a,style,filler,['-']
selbst,adv,style,filler,['-']
selbstredend,adv,style,filler,['-']
selbstverständlich,adv,style,filler,['-']
selten,adv,style,filler,['-']
seltsamerweise,adv,style,filler,['-']
sicherlich,adv,style,filler,['-']
so,adv,style,filler,['-']
sogar,adv,style,filler,['-']
sonst,adv,style,filler,['-']
sowieso,adv,style,filler,['-']
sozusagen,adv,style,filler,['-']
stellenweise,adv,style,filler,['-']
stets,adv,style,filler,['-']
trotzdem,adv,style,filler,['-']
überaus,adv,style,filler,['-']
überdies,adv,style,filler,['-']
überhaupt,adv,style,filler,['-']
übrigens,adv,style,filler,['-']
umständehalber,adv,style,filler,['-']
unbedingt,adv,style,filler,['-']
unerhört,adv,style,filler,['-']
ungefähr,adv,style,filler,['-']
ungemein,adv,style,filler,['-']
ungewöhnlich,adv,style,filler,['-']
ungleich,adv,style,filler,['-']
unglücklicherweise,adv,style,filler,['-']
unlängst,adv,style,filler,['-']
unmaßgeblich,adv,style,filler,['-']
unsagbar,adv,style,filler,['-']
unsäglich,adv,style,filler,['-']
unstreitig,adv,style,filler,['-']
unzweifelhaft,adv,style,filler,['-']
vergleichsweise,adv,style,filler,['-']
vermutlich,adv,style,filler,['-']
vielfach,adv,style,filler,['-']
vielleicht,adv,style,filler,['-']
vollends,adv,style,filler,['-']
völlig,adv,style,filler,['-']
vollkommen,adv,style,filler,['-']
vollständig,adv,style,filler,['-']
wahrscheinlich,adv,style,filler,['-']
weidlich,adv,style,filler,['-']
weitgehend,adv,style,filler,['-']
wenigstens,adv,style,filler,['-']
wieder,adv,style,filler,['-']
wiederum,adv,style,filler,['-']
wirklich,adv,style,filler,['-']
wohl,adv,style,filler,['-']
wohlgemerkt,adv,style,filler,['-']
womöglich,adv,style,filler,['-']
ziemlich,adv,style,filler,['-']
zudem,adv,style,filler,['-']
zugegeben,adv,style,filler,['-']
zumeist,adv,style,filler,['-']
zusehends,adv,style,filler,['-']
zuweilen,adv,style,filler,['-']
zweifellos,adv,style,filler,['-']
zweifelsfrei,adv,style,filler,['-']
zweifelsohne,adv,style,filler,['-']
aktiv,a,style,advanced_hollow,"['--- nicht auf Menschen beziehen', 'lebendig', 'tatkräftig', 'lebhaft', 'enthusiastisch', 'engagiert', 'energiegeladen', 'vital', 'eifrig', 'anpassungsfähig', 'schwungvoll']"
Arbeitskraft,s,style,advanced_hollow,"['--- nicht für Einzelperson', 'Personal', 'Mitarbeiter~in~/~Mitarbeiter', 'Arbeitnehmer~in~/~Arbeitnehmer', 'menschliche Kraft, (geistige, körperliche) Arbeit zu leisten(...)', 'Personal', 'Mitarbeitende', 'Arbeitnehmende', 'Mitarbeiter~innen~ und ~Mitarbeiter', 'Arbeitnehmer~innen~ und ~Arbeitnehmer']"
dynamisch,a,style,advanced_hollow,"['--- nicht auf Menschen beziehen', 'lebendig', 'tatkräftig', 'lebhaft', 'enthusiastisch', 'engagiert', 'energiegeladen', 'vital', 'eifrig', 'anpassungsfähig', 'schwungvoll']"
flexibel,a,style,advanced_hollow,"['--- nicht auf Menschen beziehen', 'anpassungsfähig', 'strategisch wendig', 'pragmatisch', 'offen', 'beweglich', 'agil', 'variabel', 'mobil', 'durch die Nutzenden definiert']"
Flexibilität,s,style,advanced_hollow,"['Anpassungsfähigkeit', 'Aufgeschlossenheit gegenüber Wandel', 'Bereitschaft für Veränderung', 'Mobilität', 'Fähigkeit, sich schnell auf Neues umzustellen']"
global,a,style,advanced_hollow,"['in vielen Ländern vertreten', 'auf allen Kontinenten vertreten', 'in ((Länder)) tätig', 'in vielen Ländern ((Kontinente)) tätig(...)', 'mit ((Zahl)) Niederlassungen auf ((Zahl)) Kontinenten(...)']"
hoch-motiviert,a,style,advanced_hollow,"['--- nicht auf Menschen beziehen', 'engagiert', 'begeisterungsfähig', 'zur Eigeninitiative', 'bereit, sich zu engagieren']"
hochwertig,a,style,advanced_hollow,"['von guter Qualität', 'dauerhaft', 'stabil', 'belastbar', 'wertbeständig']"
Innovation,s,style,advanced_hollow,"['Neugestaltung', 'Erfindung', 'technischer Fortschritt', 'Neuerung', 'Neuschöpfung', 'Neuentwicklung']"
Innovationskraft,s,style,advanced_hollow,"['Erfindungsreichtum', 'Kreativität', 'Fähigkeit, Ideen in Lösungen umzusetzen', 'Umsetzungskraft']"
innovativ,a,style,advanced_hollow,"['einfallsreich', 'neuartig', 'kreativ', 'schöpferisch', 'erfindungsreich', 'zukunftsweisend', 'bahnbrechend', 'ideenreich', 'fortschrittlich']"
international,a,style,advanced_hollow,"['in vielen Ländern vertreten', 'auf allen Kontinenten vertreten', 'in ((Länder)) tätig(...)', 'in Ländern in ((Kontinente)) tätig(...)', 'mit ((Zahl)) Niederlassungen auf ((Zahl)) Kontinenten(...)']"
Karrierechance,s,style,advanced_hollow,"['gute Aufstiegsmöglichkeit', 'Maßnahmen zur Karriereförderung', 'Mentoring und Coaching für neue Rollen']"
lösungsorientiert,a,style,advanced_hollow,"['pragmatisch', 'umsetzungsfreudig']"
maßgeblich,a,style,advanced_hollow,"['relevant', 'verantwortlich', '(wird) großgeschrieben', 'zum Ergebnis beitragend']"
normal,a,style,advanced_hollow,"['--- nicht auf Menschen beziehen', 'typisch', 'vorschriftsmäßig', 'neurotypisch', 'den Regeln entsprechend']"
Organisationstalent,s,style,advanced_hollow,"['Organisationsfähigkeit', 'Geübtheit, anderen den Rücken freizuhalten', 'Person, die gern organisiert', 'jemand, der einen klaren Blick behält', 'Mensch, der gern offene Enden zusammenführt']"
quer-denken,v,style,advanced_hollow,"['in neuen Mustern denken', 'kreativ denken', 'über den eigenen Tellerrand blicken', 'lateral denken', 'aus einem neuen Blinkwinkel betrachten']"
Querdenken,s,style,advanced_hollow,"['die Fähigkeit, in neuen Mustern zu denken', 'Hinterfragen', 'unkonventionelle Betrachtungsweise', 'die Fähigkeit, über den eigenen Tellerrand zu blicken']"
state-of-the-art,i,style,advanced_hollow,"['auf dem neuesten Stand der Technik', 'aktuellen Standards entsprechend', 'im Einklang mit dem letzten Stand der Forschung', 'auf dem höchsten Stand der technologischen Entwicklung', 'fachüblich']"
Team-player,s,style,advanced_hollow,"['Teamplayer~in~/~Teamplayer', 'Person, die gut und gern mit anderen zusammenarbeitet(...)', 'jemand, dem gute Verständigung und kameradschaftliches Verhalten wichtig sind(...)', 'jemand, dem das ""Wir"" wichtiger ist als das ""Ich""(...)', 'Team', 'Teammitglieder', 'Teamplayer~innen~ und ~Teamplayer', 'Leute, die gut und gern mit anderen zusammenarbeiten(...)', 'Menschen, denen kameradschaftliches Verhalten und gute Verständigung wichtig sind(...)', 'Menschen, den das ""Wir"" wichtiger ist als das ""Ich""(...)']"
teamfähig,a,style,advanced_hollow,"['kooperationsfähig', 'offen gegenüber verschiedenen Menschen und Verhaltensweisen', 'fähig mit Unterschieden und Gemeinsamkeiten umzugehen', 'kommunikationsfähig', 'kompromissbereit zugunsten des gemeinsamen Ziels']"
Teamfähigkeit,s,style,advanced_hollow,"['Kooperationsfähigkeit', 'Akzeptanz gegenüber verschiedenen Menschen und Verhaltensweisen', 'Fähigkeit mit Unterschieden und Gemeinsamkeiten umzugehen', 'Kommunikationsfähigkeit', 'Kompromissbereitschaft zugunsten des gemeinsamen Ziels']"
vor-allem,a,style,advanced_hollow,"['als Wichtigstes', 'namentlich', 'vorrangig']"
weltweit,a,style,advanced_hollow,"['in vielen Ländern', 'auf allen Kontinenten', 'in ((Länder)) tätig', 'länderübergreifend', 'multinational', 'in vielen Ländern ((Kontinente)) tätig(...)', 'mit ((Zahl)) Niederlassungen auf ((Zahl)) Kontinenten(...)']"
