Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Intellekt,s,unconscious_bias,agentic,"['Denkvermögen', 'Wissen', 'Erfahrung', 'Geisteskraft Beobachtungsgabe', 'Weitblick', 'Scharfblick', 'Durchblick', 'Gespür', 'Spürsinn', 'Fassungsvermögen', 'Erkenntnisfähigkeit', 'Einsicht', 'Urteilskraft', 'Vernunft', 'Verstand', 'Denkkraft']",[''],"['Denkvermögen', 'Wissen', 'Erfahrung', 'Geisteskraft Beobachtungsgabe', 'Weitblick', 'Scharfblick', 'Durchblick', 'Gespür', 'Spürsinn', 'Fassungsvermögen', 'Erkenntnisfähigkeit', 'Einsicht', 'Urteilskraft', 'Vernunft', 'Verstand', 'Denkkraft']"
Invalide,s,unconscious_bias,ability,"['jemand, der mit Behinderungen lebt(...)', 'Mensch, der behindert wird(...)', 'Mensch mit Behinderungen(...)', 'Mensch, der als behindert eingestuft ist(...)', 'Mensch, der in seiner Teilhabe durch Barrieren behindert wird(...)']",[''],"['jemand, der mit Behinderungen lebt(...)', 'Mensch, der behindert wird(...)', 'Mensch mit Behinderungen(...)', 'Mensch, der als behindert eingestuft ist(...)', 'Mensch, der in seiner Teilhabe durch Barrieren behindert wird(...)']"
Invalidität,s,unconscious_bias,ability,"['Behinderung', 'Leben mit Behinderungen', 'Einstufung als Mensch mit Behinderungen ']",[''],"['Behinderung', 'Leben mit Behinderungen', 'Einstufung als Mensch mit Behinderungen ']"
Islamisierung,s,unconscious_bias,belief,['Vielfalt der Glaubensgemeinschaften'],[''],['Vielfalt der Glaubensgemeinschaften']
Islamkritik,s,unconscious_bias,belief,"['antimuslimische Äußerungen', 'islamfeindliche Äußerungen']",[''],"['antimuslimische Äußerungen', 'islamfeindliche Äußerungen']"
Islamophobie,s,unconscious_bias,belief,['Islamfeindlichkeit'],[''],['Islamfeindlichkeit']
Israelkritik,s,unconscious_bias,belief,['Kritik an der Politik Israels'],[''],['Kritik an der Politik Israels']
Jagd,s,unconscious_bias,agentic,"['Suche', 'Eile', 'Spiel', 'Revier', 'Bemühung, (Meilensteine, Ziele, ...) zu erreichen', 'Serie von Widrigkeiten(...)', 'komplexe Situation(...)']",[''],"['Suche', 'Eile', 'Spiel', 'Revier', 'Bemühung, (Meilensteine, Ziele, ...) zu erreichen', 'Serie von Widrigkeiten(...)', 'komplexe Situation(...)']"
Kampf,s,unconscious_bias,agentic,"['Einsatz', 'Engagement', 'Teilnahme', 'Treffen', 'Bestreben', 'Vorhaben', 'Streben', 'Zweck', 'Plan', 'Anstrengung', 'Tatkraft', 'Spannungszustand', 'Verteidigung', 'Schutz']",[''],"['Einsatz', 'Engagement', 'Teilnahme', 'Treffen', 'Bestreben', 'Vorhaben', 'Streben', 'Zweck', 'Plan', 'Anstrengung', 'Tatkraft', 'Spannungszustand', 'Verteidigung', 'Schutz']"
Klumpfuss,s,unconscious_bias,medical_state,['Person mit Fehlbildung/Fehlstellung des Fußes(...)'],[''],['Person mit Fehlbildung/Fehlstellung des Fußes(...)']
Kollateralschaden,s,unconscious_bias,military_source,"['Nebenwirkung', 'unbeabsichtigter Schaden', 'in Kauf genommener Verlust']",[''],"['Nebenwirkung', 'unbeabsichtigter Schaden', 'in Kauf genommener Verlust']"
Konkurrenz,s,unconscious_bias,agentic,"['Wettbewerbsteilnehmende', 'Marktteilnehmende', 'jemand, der ebenfalls auf gesetzte Ziele hinarbeitet(...)']",[''],"['Wettbewerbsteilnehmende', 'Marktteilnehmende', 'jemand, der ebenfalls auf gesetzte Ziele hinarbeitet(...)']"
Kraft,s,unconscious_bias,agentic,"['Energie', 'Vitalität', 'Können', 'Enthusiasmus', 'Initiative', 'Tatkraft', 'Resilienz', 'Talent', 'Wissen', 'Erfahrung', 'Kenntnis', 'Kompetenz', 'Stabilität', 'Beständigkeit', 'Schwung', 'Engagement']",[''],"['Energie', 'Vitalität', 'Können', 'Enthusiasmus', 'Initiative', 'Tatkraft', 'Resilienz', 'Talent', 'Wissen', 'Erfahrung', 'Kenntnis', 'Kompetenz', 'Stabilität', 'Beständigkeit', 'Schwung', 'Engagement']"
Kretin,s,unconscious_bias,cognitive_ability,"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'jemand, der sich etwas vormachen lässt(...)', 'jemand, der unklug handelt(...)', 'uneinsichtiger Mensch(...)', 'jemand, der sich töricht verhält(...)', 'Person, die nicht versteht, worum es geht(...)']",[''],"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'jemand, der sich etwas vormachen lässt(...)', 'jemand, der unklug handelt(...)', 'uneinsichtiger Mensch(...)', 'jemand, der sich töricht verhält(...)', 'Person, die nicht versteht, worum es geht(...)']"
Kriegsbemalung,s,unconscious_bias,racist_source,"['Gesichtsbemalung', 'Schminke']",[''],"['Gesichtsbemalung', 'Schminke']"
Leistungsbereitschaft,s,unconscious_bias,agentic,"['Tatkraft', 'Engagement', 'Fleiß', 'Strebsamkeit', 'Enthusiasmus in der Umsetzung(...)']",[''],"['Tatkraft', 'Engagement', 'Fleiß', 'Strebsamkeit', 'Enthusiasmus in der Umsetzung(...)']"
Leistungswillen,s,unconscious_bias,agentic,"['Fleiß', 'Bereitwilligkeit', 'Arbeitsfreude', 'Spaß am Lösen deiner Aufgaben']",[''],"['Fleiß', 'Bereitwilligkeit', 'Arbeitsfreude', 'Spaß am Lösen deiner Aufgaben']"
Liliputaner,s,unconscious_bias,medical_state,"['Kleinwüchsige~r', 'Person mit Mikrosomie(...)', 'Mensch, der kleinwüchsig ist(...)']",[''],"['Kleinwüchsige~r', 'Person mit Mikrosomie(...)', 'Mensch, der kleinwüchsig ist(...)']"
Logik,s,unconscious_bias,agentic,"['Sinn', 'Schlüssigkeit', 'Rationalität', 'Folgerichtigkeit', 'Prozesstreue', 'Zusammenhang', 'Konzept', 'geistige Reife', 'Angemessenheit']",[''],"['Sinn', 'Schlüssigkeit', 'Rationalität', 'Folgerichtigkeit', 'Prozesstreue', 'Zusammenhang', 'Konzept', 'geistige Reife', 'Angemessenheit']"
Lügenpresse,s,unconscious_bias,migration,"['Presse', 'Medien']",[''],"['Presse', 'Medien']"
Macht,s,unconscious_bias,agentic,"['Energie', 'Anleitung', 'Können', 'Ansehen', 'Initiative', 'Tatkraft', 'Resilienz', 'Kontrolle', 'Stellung', 'Kompetenz', 'Befugnis', 'Position', 'Einfluss', 'Mittel', 'Schwung', 'Engagement', 'Disziplin', 'Geduld', 'Bedacht', 'Bevollmächtigung']",[''],"['Energie', 'Anleitung', 'Können', 'Ansehen', 'Initiative', 'Tatkraft', 'Resilienz', 'Kontrolle', 'Stellung', 'Kompetenz', 'Befugnis', 'Position', 'Einfluss', 'Mittel', 'Schwung', 'Engagement', 'Disziplin', 'Geduld', 'Bedacht', 'Bevollmächtigung']"
Magersuchtausstatter,s,unconscious_bias,mental_wellbeing,"['Bekleidungsgeschäft, das Mode unter Größe 34 oder die Größe ""0"" anbietet(...)']",[''],"['Bekleidungsgeschäft, das Mode unter Größe 34 oder die Größe ""0"" anbietet(...)']"
Marschroute,s,unconscious_bias,military_source,"['Route', 'Weg', 'Vorgehen', 'strategische Richtung']",[''],"['Route', 'Weg', 'Vorgehen', 'strategische Richtung']"
Marterpfahl,s,unconscious_bias,racist_source,['Totempfahl'],[''],['Totempfahl']
Master,s,unconscious_bias,racist_source,"['Main --- in Technology', 'Default --- in Technology', 'Primary --- in Technology', 'Quellsystem --- in Technology', 'Leitserver --- in Technologyy', 'Leitsystem --- in Technology', 'Leiteinheit --- in Technology']",[''],"['Main --- in Technology', 'Default --- in Technology', 'Primary --- in Technology', 'Quellsystem --- in Technology', 'Leitserver --- in Technologyy', 'Leitsystem --- in Technology', 'Leiteinheit --- in Technology']"
Maximalalter,s,unconscious_bias,age_old,['Altersgrenze'],[''],['Altersgrenze']
Meinungsdiktatur,s,unconscious_bias,migration,"['Konsens', 'verfassungsgemäße Debatte']",[''],"['Konsens', 'verfassungsgemäße Debatte']"
Migrant,s,unconscious_bias,migration,['Mensch mit Migrationsgeschichte(...)'],[''],['Mensch mit Migrationsgeschichte(...)']
Migrationshintergrund,s,unconscious_bias,migration,"['Einwanderungsbiografie', 'Einwanderungsgeschichte', 'Migrationsgeschichte', 'mit multinationaler Lebensgeschichte(...)', 'mit multinationaler Biografie(...)']",[''],"['Einwanderungsbiografie', 'Einwanderungsgeschichte', 'Migrationsgeschichte', 'mit multinationaler Lebensgeschichte(...)', 'mit multinationaler Biografie(...)']"
Mischehe,s,unconscious_bias,racist_source,"['binationale Ehe', 'multinationale Ehe', 'interreligiöse Ehe']",[''],"['binationale Ehe', 'multinationale Ehe', 'interreligiöse Ehe']"
Mongolismus,s,unconscious_bias,cognitive_ability,"['Trisomie 21', 'Down-Syndrom', 'veränderte Chromosomenzahl']",[''],"['Trisomie 21', 'Down-Syndrom', 'veränderte Chromosomenzahl']"
Mut,s,unconscious_bias,agentic,"['Spaß an Neuem', 'Experimentierfreude', 'Optimismus', 'Offenheit für neue Entdeckungen(...)', 'Spaß am Ausprobieren(...)', 'Vertrauen in die persönlichen Kompetenzen(...)']",[''],"['Spaß an Neuem', 'Experimentierfreude', 'Optimismus', 'Offenheit für neue Entdeckungen(...)', 'Spaß am Ausprobieren(...)', 'Vertrauen in die persönlichen Kompetenzen(...)']"
Mutprobe,s,unconscious_bias,agentic,"['Experiment', 'Sicherheitstest', 'Versuch', 'Test', 'Abenteuer', 'Prüfung', 'Testlauf', 'Unterfangen']",[''],"['Experiment', 'Sicherheitstest', 'Versuch', 'Test', 'Abenteuer', 'Prüfung', 'Testlauf', 'Unterfangen']"
Muttersprache,s,unconscious_bias,migration,"['Erstsprache', 'Familiensprache', 'Sprache, in der jemand denkt und träumt(...)', 'Sprache, in der sich jemand am sichersten fühlt(...)']",[''],"['Erstsprache', 'Familiensprache', 'Sprache, in der jemand denkt und träumt(...)', 'Sprache, in der sich jemand am sichersten fühlt(...)']"
Mädchenname,s,unconscious_bias,sexual_orientation,['Geburtsname'],[''],['Geburtsname']
Nomadin,s,unconscious_bias,racist_source,"['Mensch, der ein Nomadenleben führt', 'Wandervogel', 'Angehörige eines Hirtenvolks', 'Angehörige eines Reitervolks', '-']",['-'],"['-', 'Mensch, der ein Nomadenleben führt', 'Wandervogel', 'Angehörige eines Hirtenvolks', 'Angehörige eines Reitervolks']"
Paradiesvogel,s,unconscious_bias,sexual_orientation,['authentischer Mensch'],[''],['authentischer Mensch']
Penner,s,unconscious_bias,classism,['obdachlose Person'],[''],['obdachlose Person']
Pflegefall,s,unconscious_bias,medical_state,"['Mensch mit Assistenzbedarf(...)', 'pflegebedürftige Person(...)', 'Mensch mit hohem Pflegebedarf(...)']",[''],"['Mensch mit Assistenzbedarf(...)', 'pflegebedürftige Person(...)', 'Mensch mit hohem Pflegebedarf(...)']"
Prinzip,s,unconscious_bias,agentic,"['Ethik', 'Methode', 'Wert', 'Richtlinie', 'Regel', 'Reglement', 'Leitlinie', 'Richtschnur', 'Leitidee', 'Erkenntnis', 'Theorem', 'Satzung', 'Norm', 'Anweisung', 'Lehre', 'Devise', 'Wahlspruch', 'Motto', 'Brauch', 'Muster', 'Slogan', 'Ordnung', 'Gesetzmäßigkeit']",[''],"['Ethik', 'Methode', 'Wert', 'Richtlinie', 'Regel', 'Reglement', 'Leitlinie', 'Richtschnur', 'Leitidee', 'Erkenntnis', 'Theorem', 'Satzung', 'Norm', 'Anweisung', 'Lehre', 'Devise', 'Wahlspruch', 'Motto', 'Brauch', 'Muster', 'Slogan', 'Ordnung', 'Gesetzmäßigkeit']"
Rasse,s,unconscious_bias,racist_source,"['Rassismus', 'aus rassistischen Gründen', 'Rassifizierung', 'Rassialisierung']",[''],"['Rassismus', 'aus rassistischen Gründen', 'Rassifizierung', 'Rassialisierung']"
Rechtspopulismus,s,unconscious_bias,migration,"['autoritär-nationalradikal', 'rechtsradikal', '\n in Teilen rechtsextrem']",[''],"['autoritär-nationalradikal', 'rechtsradikal', '\n in Teilen rechtsextrem']"
Reichskristallnacht,s,unconscious_bias,racist_source,"['Pogromnacht', 'Novemberpogrome']",[''],"['Pogromnacht', 'Novemberpogrome']"
Risiko,s,unconscious_bias,agentic,"['Neues', 'Option', 'Experiment', 'Unterfangen', 'Vorhaben', 'Versuch']",[''],"['Neues', 'Option', 'Experiment', 'Unterfangen', 'Vorhaben', 'Versuch']"
Scheinasylant,s,unconscious_bias,migration,['-'],['-'],['-']
Schwachkopf,s,unconscious_bias,cognitive_ability,"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'jemand, der sich etwas vormachen lässt(...)', 'jemand, der unklug handelt(...)', 'uneinsichtiger Mensch(...)', 'jemand, der sich töricht verhält(...)', 'Person, die nicht versteht, worum es geht(...)']",[''],"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'jemand, der sich etwas vormachen lässt(...)', 'jemand, der unklug handelt(...)', 'uneinsichtiger Mensch(...)', 'jemand, der sich töricht verhält(...)', 'Person, die nicht versteht, worum es geht(...)']"
Schwarzarbeit,s,unconscious_bias,color,"['Schattenwirtschaft', 'Scheinselbständigkeit', 'Leistung, für die keine Steuer abgeführt wird', 'Arbeit, für die keine Sozialabgaben geleistet werden']",[''],"['Schattenwirtschaft', 'Scheinselbständigkeit', 'Leistung, für die keine Steuer abgeführt wird', 'Arbeit, für die keine Sozialabgaben geleistet werden']"
Schwarzfahrerei,s,unconscious_bias,color,['Fahren ohne gültigen Fahrschein'],[''],['Fahren ohne gültigen Fahrschein']
Schwarzmalerei,s,unconscious_bias,color,"['Pessimismus', 'pessimistische Sicht', 'Neigung, nur Schattenseiten zu sehen', 'Neigung, alles in düsteren Farben auszumalen(...)']",[''],"['Pessimismus', 'pessimistische Sicht', 'Neigung, nur Schattenseiten zu sehen', 'Neigung, alles in düsteren Farben auszumalen(...)']"
Schwarzseherei,s,unconscious_bias,color,"['Pessimismus', 'pessimistische Sicht', 'Neigung, nur Schattenseiten zu sehen']",[''],"['Pessimismus', 'pessimistische Sicht', 'Neigung, nur Schattenseiten zu sehen']"
Selbstbedienungsmentalität,s,unconscious_bias,agentic,"['Vorteilsnahme', 'persönliche Bereicherung', 'Ausschöpfen von Möglichkeiten', 'Wahrnehmen eigener Rechte']",[''],"['Vorteilsnahme', 'persönliche Bereicherung', 'Ausschöpfen von Möglichkeiten', 'Wahrnehmen eigener Rechte']"
Selbstbehauptung,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Vertreten der eigenen Meinung/Arbeit(...)', 'Vertrauen in die eigene Kompetenz(...)']",[''],"['Umsetzungsfreude', 'Vertreten der eigenen Meinung/Arbeit(...)', 'Vertrauen in die eigene Kompetenz(...)']"
Selbstbewusstsein,s,unconscious_bias,agentic,"['Gelassenheit', 'Entspanntheit', 'Vertrauen in eigene Kompetenz(...)', 'Vertreten der Meinung/Arbeit(...)']",[''],"['Gelassenheit', 'Entspanntheit', 'Vertrauen in eigene Kompetenz(...)', 'Vertreten der Meinung/Arbeit(...)']"
Selbstständigkeit,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']",[''],"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']"
Selbstvertrauen,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']",[''],"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']"
Selbständigkeit,s,unconscious_bias,agentic,"['Gestaltungsspielraum', 'Initiative', 'Verantwortlichkeit', 'Reife', 'unternehmerische Haltung']",[''],"['Gestaltungsspielraum', 'Initiative', 'Verantwortlichkeit', 'Reife', 'unternehmerische Haltung']"
Sicherstellung,s,unconscious_bias,agentic,"['Gewährleistung', 'Sorge', 'Erhaltung', 'Bewahrung', 'Einhaltung', 'Umsetzung']",[''],"['Gewährleistung', 'Sorge', 'Erhaltung', 'Bewahrung', 'Einhaltung', 'Umsetzung']"
Sieg,s,unconscious_bias,agentic,"['erarbeiteter Meilenstein(...)', 'verwirklichte Vision(...)', 'gemeinsam erfüllte Aufgabe(...)', 'zusammen umgesetztes Ziel(...)']",[''],"['erarbeiteter Meilenstein(...)', 'verwirklichte Vision(...)', 'gemeinsam erfüllte Aufgabe(...)', 'zusammen umgesetztes Ziel(...)']"
Silberblick,s,unconscious_bias,vision,"['Mikrostrabismus', 'leichtes Schielen']",[''],"['Mikrostrabismus', 'leichtes Schielen']"
Sippe,s,unconscious_bias,culture,"['Familie', 'Verwandtschaft']",[''],"['Familie', 'Verwandtschaft']"
Sippschaft,s,unconscious_bias,culture,"['Familie', 'Verwandtschaft']",[''],"['Familie', 'Verwandtschaft']"
Slave,s,unconscious_bias,racist_source,"['Follower --- in Technologie', 'Replikat --- in Technologie', 'Folgesystem --- in Technologie', 'Folgeserver --- in Datenbank-Technologie']",[''],"['Follower --- in Technologie', 'Replikat --- in Technologie', 'Folgesystem --- in Technologie', 'Folgeserver --- in Datenbank-Technologie']"
Spinner,s,unconscious_bias,mental_wellbeing,"['Eigenbrötler~in', 'Außenseiter~in']",[''],"['Eigenbrötler~in', 'Außenseiter~in']"
Spinnerin,s,unconscious_bias,mental_wellbeing,"['Eigenbrötler~in', 'Außenseiter~in']",[''],"['Eigenbrötler~in', 'Außenseiter~in']"
Stärke,s,unconscious_bias,agentic,"['Stabilität', 'Erfahrung', 'Energie', 'Seelenstärke', 'Motivation', 'Resilienz']",[''],"['Stabilität', 'Erfahrung', 'Energie', 'Seelenstärke', 'Motivation', 'Resilienz']"
Tomahawks,s,unconscious_bias,racist_source,"['Axt', 'Beil', 'Kriegsaxt']",[''],"['Axt', 'Beil', 'Kriegsaxt']"
Trans-Frau,s,unconscious_bias,gender_identity,"['trans*Frau', 'trans Frau', 'trans*Person', 'trans Person']",[''],"['trans*Frau', 'trans Frau', 'trans*Person', 'trans Person']"
Trans-Mann,s,unconscious_bias,gender_identity,"['trans*Mann', 'trans Mann', 'trans*Person', 'trans Person']",[''],"['trans*Mann', 'trans Mann', 'trans*Person', 'trans Person']"
Transfrau,s,unconscious_bias,gender_identity,"['trans*Frau', 'trans Frau', 'trans*Person', 'trans Person']",[''],"['trans*Frau', 'trans Frau', 'trans*Person', 'trans Person']"
Transmann,s,unconscious_bias,gender_identity,"['trans*Mann', 'trans Mann', 'trans*Person', 'trans Person']",[''],"['trans*Mann', 'trans Mann', 'trans*Person', 'trans Person']"
Transmensch,s,unconscious_bias,gender_identity,['trans Mensch'],[''],['trans Mensch']
Transperson,s,unconscious_bias,gender_identity,"['trans Person', 'trans*Person']",[''],"['trans Person', 'trans*Person']"
Trottel,s,unconscious_bias,cognitive_ability,"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'jemand, der sich etwas vormachen lässt(...)', 'jemand, der unklug handelt(...)', 'uneinsichtiger Mensch(...)', 'jemand, der sich töricht verhält(...)', 'Person, die nicht versteht, worum es geht(...)']",[''],"['Person, der es schwer fällt, komplexe Informationen zu verstehen(...)', 'Mensch, dem es schwer fällt, eine Situation zu verallgemeinern(...)', 'jemand, der sich etwas vormachen lässt(...)', 'jemand, der unklug handelt(...)', 'uneinsichtiger Mensch(...)', 'jemand, der sich töricht verhält(...)', 'Person, die nicht versteht, worum es geht(...)']"
Unabhängigkeit,s,unconscious_bias,agentic,"['Neutralität', 'Unvoreingenommenheit', 'Vielseitigkeit', 'Kompetenz', 'Einfallsreichtum im Erarbeiten von Zielen(...)', 'Fokus auf eigene Aufgaben/Verantwortung(...)', 'Bereitschaft, persönliche Verantwortung zu tragen(...)']",[''],"['Neutralität', 'Unvoreingenommenheit', 'Vielseitigkeit', 'Kompetenz', 'Einfallsreichtum im Erarbeiten von Zielen(...)', 'Fokus auf eigene Aufgaben/Verantwortung(...)', 'Bereitschaft, persönliche Verantwortung zu tragen(...)']"
Urteil,s,unconscious_bias,agentic,"['Meinung', 'Haltung', 'Ansicht', 'Auffassung', 'Erkenntnis', 'Schluss', 'Verständnis', 'Dafürhalten', 'Position', 'Standpunkt', 'Sichtweise', 'Theorie', 'Anschauung', 'Ergebnis']",[''],"['Meinung', 'Haltung', 'Ansicht', 'Auffassung', 'Erkenntnis', 'Schluss', 'Verständnis', 'Dafürhalten', 'Position', 'Standpunkt', 'Sichtweise', 'Theorie', 'Anschauung', 'Ergebnis']"
Veitstanz,s,unconscious_bias,medical_state,"['Muskelzuckungen', 'die unwillkürlichen, krampfartigen Bewegungen eines Menschen mit der Huntington-Krankheit', 'unkoordinierte Bewegungen(...)']",[''],"['Muskelzuckungen', 'die unwillkürlichen, krampfartigen Bewegungen eines Menschen mit der Huntington-Krankheit', 'unkoordinierte Bewegungen(...)']"
Verrückter,s,unconscious_bias,cognitive_perception,"['Mensch mit psychischer Störung(...)', 'jemand, der sich nicht an Regeln hält(...)', 'Mensch, der Risiken eingeht(...)', 'Person, die eigene Wege geht(...)']",[''],"['Mensch mit psychischer Störung(...)', 'jemand, der sich nicht an Regeln hält(...)', 'Mensch, der Risiken eingeht(...)', 'Person, die eigene Wege geht(...)']"
Verschwörungstheorie,s,unconscious_bias,racist_source,"['Verschwörungsideologie', 'Verschwörungserzählung']",[''],"['Verschwörungsideologie', 'Verschwörungserzählung']"
Wahnsinnige,s,unconscious_bias,cognitive_perception,"['Mensch mit psychischer Störung(...)', 'jemand, der sich nicht an Regeln hält(...)', 'Mensch, der Risiken eingeht(...)', 'Person, die eigene Wege geht(...)']",[''],"['Mensch mit psychischer Störung(...)', 'jemand, der sich nicht an Regeln hält(...)', 'Mensch, der Risiken eingeht(...)', 'Person, die eigene Wege geht(...)']"
Wahnsinniger,s,unconscious_bias,cognitive_perception,"['Mensch mit psychischer Störung(...)', 'jemand, der sich nicht an Regeln hält(...)', 'Mensch, der Risiken eingeht(...)', 'Person, die eigene Wege geht(...)']",[''],"['Mensch mit psychischer Störung(...)', 'jemand, der sich nicht an Regeln hält(...)', 'Mensch, der Risiken eingeht(...)', 'Person, die eigene Wege geht(...)']"
Wasserkopf,s,unconscious_bias,medical_state,['Mensch mit Hydrocephalus(...)'],[''],['Mensch mit Hydrocephalus(...)']
Wettbewerb,s,unconscious_bias,agentic,"['Gelegenheit, Kompetenz einzusetzen(...)', 'Angehen derselben Meilensteine im Team(...)', 'Engagement im Erreichen der gleichen Ziele(...)']",[''],"['Gelegenheit, Kompetenz einzusetzen(...)', 'Angehen derselben Meilensteine im Team(...)', 'Engagement im Erreichen der gleichen Ziele(...)']"
Whitelist,s,unconscious_bias,color,"['Erlaubtliste', 'Einschlussliste', 'Präferenzliste']",[''],"['Erlaubtliste', 'Einschlussliste', 'Präferenzliste']"
Workaholic,s,unconscious_bias,mental_wellbeing,"['jemand mit gefährdeter Work-Life-Balance(...)', 'Mensch, der in seiner Arbeit aufgeht(...)']",[''],"['jemand mit gefährdeter Work-Life-Balance(...)', 'Mensch, der in seiner Arbeit aufgeht(...)']"
Wunschgeschlecht,s,unconscious_bias,gender_identity,['eigene Geschlechtsidentität'],[''],['eigene Geschlechtsidentität']
Xenophobie,s,unconscious_bias,migration,['Rassismus'],[''],['Rassismus']
Zensur,s,unconscious_bias,migration,"['Treffen einer journalistischen Auswahl --- in Medien', 'Appell an Empathie --- im Journalismus']",[''],"['Treffen einer journalistischen Auswahl --- in Medien', 'Appell an Empathie --- im Journalismus']"
Zielstrebigkeit,s,unconscious_bias,agentic,"['Fokus auf Meilensteine', 'Motivation, auf Meilensteine hinzuarbeiten,', 'Umsetzungsfreude']",[''],"['Fokus auf Meilensteine', 'Motivation, auf Meilensteine hinzuarbeiten,', 'Umsetzungsfreude']"
Zigeuner-Sauce,s,unconscious_bias,racist_source,['Ungarische Würzsauce'],[''],['Ungarische Würzsauce']
Zigeunermusik,s,unconscious_bias,culture,"['Musik der Roma und sinti', 'mitreißende Musik', 'schwungvolle Tanzmusik']",[''],"['Musik der Roma und sinti', 'mitreißende Musik', 'schwungvolle Tanzmusik']"
Zigeunersauce,s,unconscious_bias,racist_source,['Ungarische Würzsauce'],[''],['Ungarische Würzsauce']
Zigeunerschnitzel,s,unconscious_bias,culture,"['Balkan-Schnitzel', 'Schnitzel mit ungarischer Würzsauce']",[''],"['Balkan-Schnitzel', 'Schnitzel mit ungarischer Würzsauce']"
Zigeunersprache,s,unconscious_bias,racist_source,"['Romani', 'Romanes', 'Sintikanes']",[''],"['Romani', 'Romanes', 'Sintikanes']"
Zwerg,s,unconscious_bias,medical_state,"['Person, die kleinwüchsig ist(...)']",[''],"['Person, die kleinwüchsig ist(...)']"
Zwergenaufstand,s,unconscious_bias,ability,"['unnötige Aufregung', 'Geste des Widerstands']",[''],"['unnötige Aufregung', 'Geste des Widerstands']"
Zwischengeschlechtlichkeit,s,unconscious_bias,gender_identity,['Intergeschlechtlichkeit'],[''],['Intergeschlechtlichkeit']
Zähigkeit,s,unconscious_bias,agentic,"['Resilienz', 'Geduld', 'langer Atem(...)']",[''],"['Resilienz', 'Geduld', 'langer Atem(...)']"
abschachern,v,unconscious_bias,antisemitism,"['abgewinnen', 'abkaufen', 'ablocken', 'abluchsen', 'mit zweifelhaften Methoden abhandeln']",[''],"['abgewinnen', 'abkaufen', 'ablocken', 'abluchsen', 'mit zweifelhaften Methoden abhandeln']"
alt,a,unconscious_bias,age_old,"['älter', 'erfahren', 'kundig', 'routiniert', 'unaufgeregt', 'informiert', 'orientiert', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'älter', 'erfahren', 'kundig', 'routiniert', 'unaufgeregt', 'informiert', 'orientiert']"
ambitioniert,a,unconscious_bias,agentic,"['engagiert', 'entwicklungsmotiviert', 'unternehmerisch denkend', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'interessiert, neues Wissen und neue Erfahrung anzuwenden(...)']",[''],"['engagiert', 'entwicklungsmotiviert', 'unternehmerisch denkend', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'interessiert, neues Wissen und neue Erfahrung anzuwenden(...)']"
angreifend,a,unconscious_bias,agentic,"['hinterfragend', 'infrage stellend', 'rückfragend', 'austestend', 'auf Glaubwürdigkeit (Intention, Gründe, ...) prüfend']",[''],"['hinterfragend', 'infrage stellend', 'rückfragend', 'austestend', 'auf Glaubwürdigkeit (Intention, Gründe, ...) prüfend']"
