Lemma,Word_Type,Priority,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Indianer,s,,unconscious_bias,racist_source,"['Person of Color', 'Native American', 'der indigenen Bevölkerung Nordamerikas angehörende Person', 'der indigenen Bevölkerung Südamerikas angehörende Person']",[''],"['Person of Color', 'Native American', 'der indigenen Bevölkerung Nordamerikas angehörende Person', 'der indigenen Bevölkerung Südamerikas angehörende Person']"
Indianergeheul,s,,unconscious_bias,racist_source,['lautes Geheul'],[''],['lautes Geheul']
Indianerin,s,,unconscious_bias,racist_source,"['Person of Color', 'Native American', 'der indigenen Bevölkerung Nordamerikas angehörende Person', 'der indigenen Bevölkerung Südamerikas angehörende Person']",[''],"['Person of Color', 'Native American', 'der indigenen Bevölkerung Nordamerikas angehörende Person', 'der indigenen Bevölkerung Südamerikas angehörende Person']"
Indianerkleidung,s,,unconscious_bias,racist_source,['Lederkleidung mit Fransen'],[''],['Lederkleidung mit Fransen']
Indianerschmuck,s,,unconscious_bias,racist_source,['Stirnband mit Federn'],[''],['Stirnband mit Federn']
Indianertanz,s,,unconscious_bias,racist_source,['ausgelassene Tänze um ein Feuer'],[''],['ausgelassene Tänze um ein Feuer']
Kamikaze,s,,unconscious_bias,exaggerating,"['Person, die sich für gemeinsame Ziele engagiert', 'fokussierter und resilienter Mensch', 'jemand, der mit Energie ein Ziel verfolgt', 'jemand, der für (...) einsteht']",[''],"['Person, die sich für gemeinsame Ziele engagiert', 'fokussierter und resilienter Mensch', 'jemand, der mit Energie ein Ziel verfolgt', 'jemand, der für (...) einsteht']"
Kanus,s,,unconscious_bias,racist_source,['Paddelboot'],[''],['Paddelboot']
Karrierefrau,s,,unconscious_bias,exaggerating,"['engagierter Mensch', 'Person, die neu erworbenes Wissen kompetent einsetzt und weiterkommt', 'Person, die sich kontinuierlich Ziele setzt und sie erreicht']",[''],"['engagierter Mensch', 'Person, die neu erworbenes Wissen kompetent einsetzt und weiterkommt', 'Person, die sich kontinuierlich Ziele setzt und sie erreicht']"
Klumpfuss,s,,unconscious_bias,medical_condition,['Person mit Fehlbildung/Fehlstellung des Fußes'],[''],['Person mit Fehlbildung/Fehlstellung des Fußes']
Koryphäe,s,,unconscious_bias,exaggerating,"['Fachkraft', 'Fachgröße', 'erfahrene Person', 'kompetente Person', 'Fachleute', 'Fachgrößen', 'Fachkundige', 'erfahrene Leute', 'kompetente Personen', 'jemand, der sich auskennt', 'Person, die andere als Vorbild motiviert']","['Fachleute', 'Fachgrößen', 'Fachkundige', 'erfahrene Leute', 'kompetente Personen', 'Leute, die sich auskennen', 'Personen, die andere als Vorbild motivieren']","['Fachkraft', 'Fachgröße', 'erfahrene Person', 'kompetente Person', 'jemand, der sich auskennt', 'Person, die andere als Vorbild motiviert', 'Fachleute', 'Fachgrößen', 'Fachkundige', 'erfahrene Leute', 'kompetente Personen', 'Leute, die sich auskennen', 'Personen, die andere als Vorbild motivieren']"
Kriegsbemalung,s,,unconscious_bias,racist_source,"['Gesichtsbemalung', 'Schminke']",[''],"['Gesichtsbemalung', 'Schminke']"
Kämpfernatur,s,,unconscious_bias,exaggerating,"['tatkräftige Person', 'resilienter Mensch', 'Strebsamkeit', 'Gradlinigkeit', 'Geradlinigkeit', 'Standhaftigkeit', 'Festigkeit', 'Seelenstärke', 'Loyalität', 'Geduld', 'Stetigkeit', 'Person, die Aufgaben mit Stetigkeit und Elan angeht', 'Person, die mit Energie ans Werk geht', 'Person, die sich voll innerer Energie für (...) einsetzt', 'Mensch, der Aufgaben beherzt anpackt', 'Mensch, der bereit ist, sich neuen oder komplexen Situationen zu stellen', 'jemand, der für (...) einsteht']","['Strebsamkeit', 'Gradlinigkeit', 'Geradlinigkeit', 'Standhaftigkeit', 'Festigkeit', 'Seelenstärke', 'Loyalität', 'Geduld', 'Stetigkeit']","['Strebsamkeit', 'Gradlinigkeit', 'Geradlinigkeit', 'Standhaftigkeit', 'Festigkeit', 'Seelenstärke', 'Loyalität', 'Geduld', 'Stetigkeit', 'tatkräftige Person', 'resilienter Mensch', 'Person, die Aufgaben mit Stetigkeit und Elan angeht', 'Person, die mit Energie ans Werk geht', 'Person, die sich voll innerer Energie für (...) einsetzt', 'Mensch, der Aufgaben beherzt anpackt', 'Mensch, der bereit ist, sich neuen oder komplexen Situationen zu stellen', 'jemand, der für (...) einsteht']"
Könner,s,,unconscious_bias,exaggerating,"['Fachkraft', 'jemand, der erfahren und fachkundig ist', 'Person, die ihre Kompetenzen routiniert einsetzt']",[''],"['Fachkraft', 'Könner~in~/~Könner', 'jemand, der erfahren und fachkundig ist', 'Person, die ihre Kompetenzen routiniert einsetzt']"
Liliputaner,s,,unconscious_bias,medical_condition,"['Mensch, der kleinwüchsig ist']",[''],"['Mensch, der kleinwüchsig ist']"
Magersuchtausstatter,s,,unconscious_bias,medical_condition,"['Bekleidungsgeschäft, das Frauenmode unter Größe 34 oder die Größe ""0"" zum Verkauf anbietet']",[''],"['Bekleidungsgeschäft, das Frauenmode unter Größe 34 oder die Größe ""0"" zum Verkauf anbietet']"
Mann,s,,unconscious_bias,gender_identity,"['Person', 'Erwachsene~r', 'jemand', 'Mensch', 'Personen', 'Leute']","['Personen', 'Leute']","['Person', 'Erwachsene~r', 'jemand', 'Mensch', 'Personen', 'Leute']"
Marktführer,s,,unconscious_bias,exaggerating,"['Unternehmen, das im Markt Maßstäbe setzt', 'Unternehmen mit überwiegender Marktpräsenz', 'in der Branche richtungweisendes Unternehmen', 'im Markt wegweisendes Unternehmen']","['Marktführer~innen~/~Marktführer', 'Unternehmen, die im Markt Maßstäbe setzen', 'Unternehmen mit überwiegender Marktpräsenz', 'in der Branche richtungweisende Unternehmen', 'im Markt wegweisende Unternehmen']","['Marktführer~in~/~Marktführer', 'Unternehmen, das im Markt Maßstäbe setzt', 'Unternehmen mit überwiegender Marktpräsenz', 'in der Branche richtungweisendes Unternehmen', 'im Markt wegweisendes Unternehmen', 'Marktführer~innen~/~Marktführer', 'Unternehmen, die im Markt Maßstäbe setzen', 'Unternehmen mit überwiegender Marktpräsenz', 'in der Branche richtungweisende Unternehmen', 'im Markt wegweisende Unternehmen']"
Marterpfahl,s,,unconscious_bias,racist_source,['Totempfahl'],[''],['Totempfahl']
Master,s,,unconscious_bias,racist_source,"['(in IT) Main', 'Default', 'Primary', 'Root']",[''],"['(in IT) Main', 'Default', 'Primary', 'Root']"
Mauschelei,s,,unconscious_bias,belief,"['Täuschung', 'Übervorteilung', 'Schwindel', 'interne Absprachen', 'Begünstigung']",[''],"['Täuschung', 'Übervorteilung', 'Schwindel', 'interne Absprachen', 'Begünstigung']"
Meinungsbildner,s,,unconscious_bias,exaggerating,"['mitreißende Menschen', 'Influencer', 'jemand, der Botschaften effektiv kommuniziert', 'Du kannst andere für Ideen begeistern', 'jemand mit Überzeugungskraft', 'jemand auf dessen Meinung Menschen vertrauen', 'jemand, der argumentieren kann']","['mitreißende Menschen', 'Influencer', 'Meinungsbildner~innen~/~Meinungsbildner', 'Influencer~innen~/~Incluencer', 'Leute, die Botschaften effektiv kommunizieren', 'alle, die andere für Ideen begeistern können', 'Menschen mit Überzeugungskraft', 'Personen, auf deren Meinung Menschen vertrauen', 'Leute, die argumentieren können']","['Meinungsbildner~in~/~Meinungsbildner', 'Influencer~in~/~Influencer', 'jemand, der Botschaften effektiv kommuniziert', 'Du kannst andere für Ideen begeistern', 'jemand mit Überzeugungskraft', 'jemand auf dessen Meinung Menschen vertrauen', 'jemand, der argumentieren kann', 'mitreißende Menschen', 'Influencer', 'Meinungsbildner~innen~/~Meinungsbildner', 'Influencer~innen~/~Incluencer', 'Leute, die Botschaften effektiv kommunizieren', 'alle, die andere für Ideen begeistern können', 'Menschen mit Überzeugungskraft', 'Personen, auf deren Meinung Menschen vertrauen', 'Leute, die argumentieren können']"
Migrant,s,,unconscious_bias,migration,['Mensch mit Migrationshintergrund'],[''],['Mensch mit Migrationshintergrund']
Minderheit,s,,unconscious_bias,migration,"['unterrepräsentierte Gruppe', 'traditionell unterrepräsentierte Gruppe']",[''],"['unterrepräsentierte Gruppe', 'traditionell unterrepräsentierte Gruppe']"
Mohr,s,,unconscious_bias,racist_source,"['Black Person of Color', 'Schwarzer', 'Schwarze']",[''],"['Black Person of Color', 'Schwarzer', 'Schwarze']"
Moslem,s,,unconscious_bias,belief,[''],['Muslim~innen~ und ~Muslime'],"['Muslim~in~/~Muslim', 'Muslim~innen~ und ~Muslime']"
Muskel,s,,unconscious_bias,exaggerating,"['Tatmensch', 'Person, die Aufgaben mit Elan angeht', 'Person, die mit Energie ans Werk geht', 'Person, die sich voll (...) einsetzt', 'Mensch, der Aufgaben beherzt anpackt']",[''],"['Tatmensch', 'Person, die Aufgaben mit Elan angeht', 'Person, die mit Energie ans Werk geht', 'Person, die sich voll (...) einsetzt', 'Mensch, der Aufgaben beherzt anpackt']"
Must-have,s,,unconscious_bias,exaggerating,"['nützliches Merkmal', 'hilfreiche Fähigkeit', 'Kompetenz, die wichtig ist, um (...)', 'Erfahrung, die (...) ermöglicht', 'Kenntnis, die (...) erlaubt']",[''],"['nützliches Merkmal', 'hilfreiche Fähigkeit', 'Kompetenz, die wichtig ist, um (...)', 'Erfahrung, die (...) ermöglicht', 'Kenntnis, die (...) erlaubt']"
Musthave,s,,unconscious_bias,exaggerating,"['nützliches Merkmal', 'hilfreiche Fähigkeit', 'Kompetenz, die wichtig ist, um (...)', 'Erfahrung, die (...) ermöglicht', 'Kenntnis, die (...) erlaubt']",[''],"['nützliches Merkmal', 'hilfreiche Fähigkeit', 'Kompetenz, die wichtig ist, um (...)', 'Erfahrung, die (...) ermöglicht', 'Kenntnis, die (...) erlaubt']"
Nerd,s,,unconscious_bias,exaggerating,"['Mensch, der sich gern mit Technologie beschäftigt', 'Mensch, der Spaß an Computern hat', 'Mensch, der unseren Enthusiasmus für neue Medien teilt', 'Mensch, der sich für ein Thema begeistert', 'Mensch, der für ein Thema brennt']",[''],"['Mensch, der sich gern mit Technologie beschäftigt', 'Mensch, der Spaß an Computern hat', 'Mensch, der unseren Enthusiasmus für neue Medien teilt', 'Mensch, der sich für ein Thema begeistert', 'Mensch, der für ein Thema brennt']"
Ninja,s,,unconscious_bias,exaggerating,"['jemand, der erfahren und fachkundig ist', 'jemand mit Know-how und Erfahrung', 'Mensch, der seine Fachkenntnis ständig vertieft']",[''],"['jemand, der erfahren und fachkundig ist', 'jemand mit Know-how und Erfahrung', 'Mensch, der seine Fachkenntnis ständig vertieft']"
Penner,s,,unconscious_bias,classism,['obdachlose Person'],[''],['obdachlose Person']
Pionierunternehmen,s,,unconscious_bias,exaggerating,"['richtungweisendes Unternehmen', 'Unternehmen, das mit gutem Beispiel vorangeht', 'Unternehmen, das sich auf Neues einlässt', 'Unternehmen, das neue Wege geht', 'Unternehmen, das inspiriert', 'Unternehmen, das Maßstäbe im (...) setzt', 'verantwortungsbewusstes Unternehmen, das anderen den Weg bereitet']",[''],"['richtungweisendes Unternehmen', 'Unternehmen, das mit gutem Beispiel vorangeht', 'Unternehmen, das sich auf Neues einlässt', 'Unternehmen, das neue Wege geht', 'Unternehmen, das inspiriert', 'Unternehmen, das Maßstäbe im (...) setzt', 'verantwortungsbewusstes Unternehmen, das anderen den Weg bereitet']"
Profi,s,,unconscious_bias,exaggerating,"['Person, die fachkundig und erfahren ist', 'Mensch, der sich im Geschäftsleben gut zurechtfindet', 'jemand, der Aufgaben routiniert angeht']",[''],"['Person, die fachkundig und erfahren ist', 'Mensch, der sich im Geschäftsleben gut zurechtfindet', 'jemand, der Aufgaben routiniert angeht']"
Rakete,s,,unconscious_bias,exaggerating,"['Tatmensch', 'Person, die die Initiative ergreift', 'Person, die ein Team mitreißen kann', 'energiegeladener Mensch', 'lebensbejahende Persönllichkeit', 'begeisterungsfähiger Mensch', 'jemand, der zupackt']",[''],"['Tatmensch', 'Person, die die Initiative ergreift', 'Person, die ein Team mitreißen kann', 'energiegeladener Mensch', 'lebensbejahende Persönllichkeit', 'begeisterungsfähiger Mensch', 'jemand, der zupackt']"
Rasse,s,,unconscious_bias,racist_source,"['Rassismus', 'aus rassistischen Gründen', 'Rassifizierung', 'rassifizierte Person', 'Rassialisierung', 'gesellschaftliches Konstrukt, das unermessliches Leid verursacht']",[''],"['Rassismus', 'aus rassistischen Gründen', 'Rassifizierung', 'rassifizierte Person', 'Rassialisierung', 'gesellschaftliches Konstrukt, das unermessliches Leid verursacht']"
Rockstar,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']",[''],"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']"
Scorer,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']",[''],"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']"
Selbstanlasser,s,,unconscious_bias,exaggerating,"['Mensch, der gemeinsame Ziele mit Energie anpackt', 'Person, die gern die Initiative ergreift', 'jemand, den Meilensteine motivieren']",[''],"['Mensch, der gemeinsame Ziele mit Energie anpackt', 'Person, die gern die Initiative ergreift', 'jemand, den Meilensteine motivieren']"
Silberblick,s,,unconscious_bias,medical_condition,"['Mikrostrabismus', 'leichtes Schielen']","['Mikrostrabismus', 'leichtes Schielen']","['Mikrostrabismus', 'leichtes Schielen']"
Slave,s,,unconscious_bias,racist_source,['replica (techn.)'],[''],['replica (techn.)']
Spitzenleistung,s,,unconscious_bias,exaggerating,"['Leistung', 'Einsatz', 'Potenzial', 'Leistungsvermögen', 'Meilenstein']",[''],"['Leistung', 'Einsatz', 'Potenzial', 'Leistungsvermögen', 'Meilenstein']"
Spitzenreiter,s,,unconscious_bias,exaggerating,"['Tatmenschen', 'jemand, der gern auf Meilensteine hinarbeitet', 'Mensch, der mit dem Team gemeinsame Ziele angeht', 'Person, die mit dem Team (...) erreichen möchte', 'Person, die unternehmerisch denkt', 'jermand, der Ziele mit Elan anpackt', 'du bist engagiert in deinen Aufgaben']","['Tatmenschen', 'Spitzenreiter~in~/~Spitzenreiter', 'alle, die gern auf Meilensteine hinarbeiten', 'Leute, die mit dem Team gemeinsame Ziele angehen', 'jemand, der mit dem Team (...) erreichen möchten', 'Personen, die unternehmerisch denken', 'Leute, die Ziele mit Elan anpacken', 'alle, die engagiert in ihren Aufgaben sind']","['Spitzenreiter~in~/~Spitzenreiter', 'jemand, der gern auf Meilensteine hinarbeitet', 'Mensch, der mit dem Team gemeinsame Ziele angeht', 'Person, die mit dem Team (...) erreichen möchte', 'Person, die unternehmerisch denkt', 'jermand, der Ziele mit Elan anpackt', 'du bist engagiert in deinen Aufgaben', 'Tatmenschen', 'Spitzenreiter~in~/~Spitzenreiter', 'alle, die gern auf Meilensteine hinarbeiten', 'Leute, die mit dem Team gemeinsame Ziele angehen', 'jemand, der mit dem Team (...) erreichen möchten', 'Personen, die unternehmerisch denken', 'Leute, die Ziele mit Elan anpacken', 'alle, die engagiert in ihren Aufgaben sind']"
Sportsfreund,s,,unconscious_bias,exaggerating,"['Person, die ihr Team auf dem gemeinsamen Weg unterstützt', 'Mensch, der ein faires Miteinander schätzt', 'jemand, der mit dem Team auf gemeinsame Ziele hinarbeitet', 'jemand, der gemeinsame Regeln respektiert']",[''],"['Person, die ihr Team auf dem gemeinsamen Weg unterstützt', 'Mensch, der ein faires Miteinander schätzt', 'jemand, der mit dem Team auf gemeinsame Ziele hinarbeitet', 'jemand, der gemeinsame Regeln respektiert']"
Superstar,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
Tomahawks,s,,unconscious_bias,racist_source,"['Axt', 'Beil', 'Kriegsaxt']",[''],"['Axt', 'Beil', 'Kriegsaxt']"
Top-Performer,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
Top-Scorer,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
Topperformer,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
Topscorer,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Mensch, der Meilensteine erreichen will', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
Torjäger,s,,unconscious_bias,exaggerating,"['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Mensch, der Meilensteine erreichen will', 'Person, die Gelegenheiten für das Team erkennt und nutzt', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt']","['Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Torjäger~innen~/~Torjäger', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']","['strebsamer Mensch', 'fleißiger Mensch', 'umsetzungsfreudiger Mensch', 'tatkräftiger Mensch', 'Tatmensch', 'Torjäger~in~/~Torjäger', 'Mensch, der Meilensteine erreichen will', 'Person, die Gelegenheiten für das Team erkennt und nutzt', 'Mensch, der Aufgaben engagiert angeht', 'jemand, der mit dem Team gemeinsame Ziele umsetzt', 'jemand, der mit dem Team Aufgaben anpackt', 'jemand, der unternehmerisch denkt', 'jemand, der Ziele mit Elan umsetzt', 'Tatmenschen', 'strebsame Menschen', 'fleißige Leute', 'umsetzungsfreudige Menschen', 'tatkräftige Leute', 'Torjäger~innen~/~Torjäger', 'Menschen, die Meilensteine erreichen wollen', 'Menschen, die Aufgaben engagiert angehen', 'Leute, die mit dem Team gemeinsame Ziele umsetzen', 'alle, die mit dem Team Aufgaben angagiert anpacken', 'Leute, die unternehmerisch denken', 'alle, die Ziele mit Elan umsetzen']"
